field_id,crop,field_size_acres,soil_name,soil_component,drainage_class,organic_matter,ph,clay_pct,sand_pct,silt_pct,year,temp_avg,temp_max_avg,temp_min_avg,precip_total,solar_radiation,humidity
391623004118842,Soybeans,15.768338572970768,"Colonie fine sand, 1 to 6 percent slopes",Colonie,Well drained,1.25,5.9,5.0,93.0,2.0,2022,10.41254794520548,16.037808219178082,4.977315068493151,754.0,14.149397260273972,73.91490410958903
391623004118842,Soybeans,15.768338572970768,"Colonie fine sand, 1 to 6 percent slopes",Colonie,Well drained,1.25,5.9,5.0,93.0,2.0,2023,11.29290410958904,17.006273972602738,5.992054794520548,797.13,13.81123287671233,73.20693150684932
391623002242386,Soybeans,5.80958680095768,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2020,11.175300546448087,15.500928961748635,6.920300546448087,808.99,13.882349726775955,76.43852459016394
391623002242386,Soybeans,5.80958680095768,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2021,11.534219178082191,15.820301369863014,7.3563835616438356,930.67,14.130575342465754,76.36202739726028
391623002242386,Soybeans,5.80958680095768,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2022,10.680164383561644,15.243561643835616,6.254849315068493,730.21,14.310657534246577,74.6085205479452
391623002242386,Soybeans,5.80958680095768,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2023,11.479808219178082,16.051260273972602,7.1888493150684925,818.04,13.948602739726027,74.23868493150685
391623004305517,Soybeans,21.81544978776738,"Dunbridge loamy sand, 0 to 2 percent slopes",Dunbridge,Well drained,3.0,7.0,6.0,84.9,9.1,2020,11.17289617486339,14.217377049180328,8.149562841530054,851.07,13.659808743169398,77.60010928961748
391623004305517,Soybeans,21.81544978776738,"Dunbridge loamy sand, 0 to 2 percent slopes",Dunbridge,Well drained,3.0,7.0,6.0,84.9,9.1,2021,11.665424657534247,14.676465753424656,8.706219178082192,821.01,13.691643835616437,76.64304109589041
391623004305517,Soybeans,21.81544978776738,"Dunbridge loamy sand, 0 to 2 percent slopes",Dunbridge,Well drained,3.0,7.0,6.0,84.9,9.1,2022,10.717972602739726,13.966602739726028,7.557041095890411,717.22,13.926547945205478,75.77769863013698
391623004305517,Soybeans,21.81544978776738,"Dunbridge loamy sand, 0 to 2 percent slopes",Dunbridge,Well drained,3.0,7.0,6.0,84.9,9.1,2023,11.469013698630135,14.644356164383561,8.454684931506849,846.73,13.624602739726026,75.57646575342466
391623002243787,Soybeans,15.123543599317014,"St. Clair silty clay loam, 4 to 12 percent slopes, eroded",St. Clair,Moderately well drained,2.0,6.5,33.5,18.7,47.8,2020,11.175300546448087,15.500928961748635,6.920300546448087,808.99,13.882349726775955,76.43852459016394
391623002243787,Soybeans,15.123543599317014,"St. Clair silty clay loam, 4 to 12 percent slopes, eroded",St. Clair,Moderately well drained,2.0,6.5,33.5,18.7,47.8,2021,11.534219178082191,15.820301369863014,7.3563835616438356,930.67,14.130575342465754,76.36202739726028
391623002243787,Soybeans,15.123543599317014,"St. Clair silty clay loam, 4 to 12 percent slopes, eroded",St. Clair,Moderately well drained,2.0,6.5,33.5,18.7,47.8,2022,10.680164383561644,15.243561643835616,6.254849315068493,730.21,14.310657534246577,74.6085205479452
391623002243787,Soybeans,15.123543599317014,"St. Clair silty clay loam, 4 to 12 percent slopes, eroded",St. Clair,Moderately well drained,2.0,6.5,33.5,18.7,47.8,2023,11.479808219178082,16.051260273972602,7.1888493150684925,818.04,13.948602739726027,74.23868493150685
391623004305230,Alfalfa,3.6662975854376154,"Kibbie fine sandy loam, 0 to 2 percent slopes",Kibbie,Somewhat poorly drained,3.0,6.5,11.0,62.8,26.2,2020,11.17289617486339,14.217377049180328,8.149562841530054,851.07,13.659808743169398,77.60010928961748
391623004305230,Alfalfa,3.6662975854376154,"Kibbie fine sandy loam, 0 to 2 percent slopes",Kibbie,Somewhat poorly drained,3.0,6.5,11.0,62.8,26.2,2021,11.665424657534247,14.676465753424656,8.706219178082192,821.01,13.691643835616437,76.64304109589041
391623004305230,Alfalfa,3.6662975854376154,"Kibbie fine sandy loam, 0 to 2 percent slopes",Kibbie,Somewhat poorly drained,3.0,6.5,11.0,62.8,26.2,2022,10.717972602739726,13.966602739726028,7.557041095890411,717.22,13.926547945205478,75.77769863013698
391623004305230,Alfalfa,3.6662975854376154,"Kibbie fine sandy loam, 0 to 2 percent slopes",Kibbie,Somewhat poorly drained,3.0,6.5,11.0,62.8,26.2,2023,11.469013698630135,14.644356164383561,8.454684931506849,846.73,13.624602739726026,75.57646575342466
391623004291427,Soybeans,12.057131778441764,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2020,10.986174863387978,16.38207650273224,5.748852459016393,762.89,13.882349726775955,75.51426229508198
391623004291427,Soybeans,12.057131778441764,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2021,11.211917808219178,16.58509589041096,6.056684931506849,975.28,14.130575342465754,76.2242191780822
391623004291427,Soybeans,12.057131778441764,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2022,10.41254794520548,16.037808219178082,4.977315068493151,754.0,14.310657534246577,73.91490410958903
391623004291427,Soybeans,12.057131778441764,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2023,11.29290410958904,17.006273972602738,5.992054794520548,797.13,13.948602739726027,73.20693150684932
391623004117828,Corn,35.99799380456473,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2020,10.986174863387978,16.38207650273224,5.748852459016393,762.89,13.882349726775955,75.51426229508198
391623004117828,Corn,35.99799380456473,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2021,11.211917808219178,16.58509589041096,6.056684931506849,975.28,14.130575342465754,76.2242191780822
391623004117828,Corn,35.99799380456473,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2022,10.41254794520548,16.037808219178082,4.977315068493151,754.0,14.310657534246577,73.91490410958903
391623004117828,Corn,35.99799380456473,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2023,11.29290410958904,17.006273972602738,5.992054794520548,797.13,13.948602739726027,73.20693150684932
391623004307136,Soybeans,16.077704021495315,"Del Rey silt loam, 0 to 2 percent slopes",Del Rey,Somewhat poorly drained,2.5,5.9,21.0,26.3,52.7,2020,11.175300546448087,15.500928961748635,6.920300546448087,808.99,13.659808743169398,76.43852459016394
391623004307136,Soybeans,16.077704021495315,"Del Rey silt loam, 0 to 2 percent slopes",Del Rey,Somewhat poorly drained,2.5,5.9,21.0,26.3,52.7,2021,11.534219178082191,15.820301369863014,7.3563835616438356,930.67,13.691643835616437,76.36202739726028
391623004307136,Soybeans,16.077704021495315,"Del Rey silt loam, 0 to 2 percent slopes",Del Rey,Somewhat poorly drained,2.5,5.9,21.0,26.3,52.7,2022,10.680164383561644,15.243561643835616,6.254849315068493,730.21,13.926547945205478,74.6085205479452
391623004307136,Soybeans,16.077704021495315,"Del Rey silt loam, 0 to 2 percent slopes",Del Rey,Somewhat poorly drained,2.5,5.9,21.0,26.3,52.7,2023,11.479808219178082,16.051260273972602,7.1888493150684925,818.04,13.624602739726026,74.23868493150685
391623000245868,Winter Wheat,21.29070153713303,"Nappanee loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.2,23.5,39.2,37.3,2020,10.986174863387978,16.38207650273224,5.748852459016393,762.89,13.882349726775955,75.51426229508198
391623000245868,Winter Wheat,21.29070153713303,"Nappanee loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.2,23.5,39.2,37.3,2021,11.211917808219178,16.58509589041096,6.056684931506849,975.28,14.130575342465754,76.2242191780822
391623000245868,Winter Wheat,21.29070153713303,"Nappanee loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.2,23.5,39.2,37.3,2022,10.41254794520548,16.037808219178082,4.977315068493151,754.0,14.310657534246577,73.91490410958903
391623000245868,Winter Wheat,21.29070153713303,"Nappanee loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.2,23.5,39.2,37.3,2023,11.29290410958904,17.006273972602738,5.992054794520548,797.13,13.948602739726027,73.20693150684932
391623001532073,Winter Wheat,21.047289202921146,Mermill clay loam,Mermill,Very poorly drained,4.5,6.3,29.5,33.6,36.9,2020,10.530245901639345,15.990163934426228,5.258251366120218,798.56,13.963633879781419,77.19355191256831
391623001532073,Winter Wheat,21.047289202921146,Mermill clay loam,Mermill,Very poorly drained,4.5,6.3,29.5,33.6,36.9,2021,10.818219178082192,16.251972602739727,5.609534246575342,1000.2,14.242356164383562,77.29394520547946
391623001532073,Winter Wheat,21.047289202921146,Mermill clay loam,Mermill,Very poorly drained,4.5,6.3,29.5,33.6,36.9,2022,9.894356164383561,15.5373698630137,4.405013698630137,829.95,14.149397260273972,76.14695890410958
391623001532073,Winter Wheat,21.047289202921146,Mermill clay loam,Mermill,Very poorly drained,4.5,6.3,29.5,33.6,36.9,2023,10.93723287671233,16.790739726027397,5.542739726027397,805.52,13.81123287671233,74.21490410958904
391623004119707,Corn,2.97375507225809,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2020,10.986174863387978,16.38207650273224,5.748852459016393,762.89,13.963633879781419,75.51426229508198
391623004119707,Corn,2.97375507225809,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2021,11.211917808219178,16.58509589041096,6.056684931506849,975.28,14.242356164383562,76.2242191780822
391623004119707,Corn,2.97375507225809,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2022,10.41254794520548,16.037808219178082,4.977315068493151,754.0,14.149397260273972,73.91490410958903
391623004119707,Corn,2.97375507225809,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2023,11.29290410958904,17.006273972602738,5.992054794520548,797.13,13.81123287671233,73.20693150684932
391623002233624,Corn,14.837058043340193,"Nappanee silty clay loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.0,36.0,19.0,45.0,2020,11.08672131147541,16.510273224043715,5.824180327868853,867.1899999999999,13.963633879781419,76.92232240437158
391623002233624,Corn,14.837058043340193,"Nappanee silty clay loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.0,36.0,19.0,45.0,2021,11.298767123287671,16.699753424657533,6.105260273972603,1030.43,14.242356164383562,77.13506849315068
391623002233624,Corn,14.837058043340193,"Nappanee silty clay loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.0,36.0,19.0,45.0,2022,10.417068493150685,16.051260273972602,4.931753424657534,873.71,14.149397260273972,75.83572602739726
391623002233624,Corn,14.837058043340193,"Nappanee silty clay loam, 0 to 2 percent slopes",Nappanee,Somewhat poorly drained,2.0,6.0,36.0,19.0,45.0,2023,11.563397260273973,17.50709589041096,6.057534246575343,792.51,13.81123287671233,73.10857534246576
391623001193287,Soybeans,19.26498729925824,"Spinks loamy fine sand, 0 to 6 percent slopes",Spinks,Well drained,1.75,6.2,8.5,84.9,6.6,2020,11.17289617486339,14.217377049180328,8.149562841530054,851.07,13.659808743169398,77.60010928961748
391623001193287,Soybeans,19.26498729925824,"Spinks loamy fine sand, 0 to 6 percent slopes",Spinks,Well drained,1.75,6.2,8.5,84.9,6.6,2021,11.665424657534247,14.676465753424656,8.706219178082192,821.01,13.691643835616437,76.64304109589041
391623001193287,Soybeans,19.26498729925824,"Spinks loamy fine sand, 0 to 6 percent slopes",Spinks,Well drained,1.75,6.2,8.5,84.9,6.6,2022,10.717972602739726,13.966602739726028,7.557041095890411,717.22,13.926547945205478,75.77769863013698
391623001193287,Soybeans,19.26498729925824,"Spinks loamy fine sand, 0 to 6 percent slopes",Spinks,Well drained,1.75,6.2,8.5,84.9,6.6,2023,11.469013698630135,14.644356164383561,8.454684931506849,846.73,13.624602739726026,75.57646575342466
391623000245685,Soybeans,5.79102928330145,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2020,10.986174863387978,16.38207650273224,5.748852459016393,762.89,13.882349726775955,75.51426229508198
391623000245685,Soybeans,5.79102928330145,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2021,11.211917808219178,16.58509589041096,6.056684931506849,975.28,14.130575342465754,76.2242191780822
391623000245685,Soybeans,5.79102928330145,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2022,10.41254794520548,16.037808219178082,4.977315068493151,754.0,14.310657534246577,73.91490410958903
391623000245685,Soybeans,5.79102928330145,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2023,11.29290410958904,17.006273972602738,5.992054794520548,797.13,13.948602739726027,73.20693150684932
391623003947189,Corn,20.181042988680968,"Dunbridge sandy loam, 1 to 4 percent slopes",Dunbridge,Well drained,3.0,7.0,9.0,67.7,23.3,2020,11.175300546448087,15.500928961748635,6.920300546448087,808.99,13.882349726775955,76.43852459016394
391623003947189,Corn,20.181042988680968,"Dunbridge sandy loam, 1 to 4 percent slopes",Dunbridge,Well drained,3.0,7.0,9.0,67.7,23.3,2021,11.534219178082191,15.820301369863014,7.3563835616438356,930.67,14.130575342465754,76.36202739726028
391623003947189,Corn,20.181042988680968,"Dunbridge sandy loam, 1 to 4 percent slopes",Dunbridge,Well drained,3.0,7.0,9.0,67.7,23.3,2022,10.680164383561644,15.243561643835616,6.254849315068493,730.21,14.310657534246577,74.6085205479452
391623003947189,Corn,20.181042988680968,"Dunbridge sandy loam, 1 to 4 percent slopes",Dunbridge,Well drained,3.0,7.0,9.0,67.7,23.3,2023,11.479808219178082,16.051260273972602,7.1888493150684925,818.04,13.948602739726027,74.23868493150685
391623004307950,Soybeans,3.217289024344652,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2020,11.175300546448087,15.500928961748635,6.920300546448087,808.99,13.659808743169398,76.43852459016394
391623004307950,Soybeans,3.217289024344652,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2021,11.534219178082191,15.820301369863014,7.3563835616438356,930.67,13.691643835616437,76.36202739726028
391623004307950,Soybeans,3.217289024344652,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2022,10.680164383561644,15.243561643835616,6.254849315068493,730.21,13.926547945205478,74.6085205479452
391623004307950,Soybeans,3.217289024344652,"Hoytville clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.75,6.7,36.0,25.0,39.0,2023,11.479808219178082,16.051260273972602,7.1888493150684925,818.04,13.624602739726026,74.23868493150685
391623001532050,Soybeans,5.622792248434052,"Hoytville silty clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.5,6.7,39.0,19.0,42.0,2020,10.530245901639345,15.990163934426228,5.258251366120218,798.56,13.963633879781419,77.19355191256831
391623001532050,Soybeans,5.622792248434052,"Hoytville silty clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.5,6.7,39.0,19.0,42.0,2021,10.818219178082192,16.251972602739727,5.609534246575342,1000.2,14.242356164383562,77.29394520547946
391623001532050,Soybeans,5.622792248434052,"Hoytville silty clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.5,6.7,39.0,19.0,42.0,2022,9.894356164383561,15.5373698630137,4.405013698630137,829.95,14.149397260273972,76.14695890410958
391623001532050,Soybeans,5.622792248434052,"Hoytville silty clay loam, 0 to 1 percent slopes",Hoytville,Very poorly drained,4.5,6.7,39.0,19.0,42.0,2023,10.93723287671233,16.790739726027397,5.542739726027397,805.52,13.81123287671233,74.21490410958904
391623004303760,Soybeans,37.803481842273825,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2020,11.175300546448087,15.500928961748635,6.920300546448087,808.99,13.882349726775955,76.43852459016394
391623004303760,Soybeans,37.803481842273825,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2021,11.534219178082191,15.820301369863014,7.3563835616438356,930.67,14.130575342465754,76.36202739726028
391623004303760,Soybeans,37.803481842273825,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2022,10.680164383561644,15.243561643835616,6.254849315068493,730.21,14.310657534246577,74.6085205479452
391623004303760,Soybeans,37.803481842273825,"Toledo silty clay, 0 to 1 percent slopes",Toledo,Very poorly drained,4.34,6.4,49.0,5.0,46.0,2023,11.479808219178082,16.051260273972602,7.1888493150684925,818.04,13.948602739726027,74.23868493150685
